04/11 08:00:04 PM: Epoch: 177, Loss: 0.0236177, valid acc: 0.7909110, valid auc: 0.8025581, test acc: 0.8054780, test auc: 0.8120541
04/11 08:00:38 PM: Epoch: 178, Loss: 0.0247018, valid acc: 0.7918158, valid auc: 0.8019382, test acc: 0.8060361, test auc: 0.8120161
04/11 08:01:12 PM: Epoch: 179, Loss: 0.0282947, valid acc: 0.7925560, valid auc: 0.8019705, test acc: 0.8084832, test auc: 0.8127575
04/11 08:01:47 PM: Epoch: 180, Loss: 0.0274854, valid acc: 0.7927205, valid auc: 0.8036474, test acc: 0.8078393, test auc: 0.8135398
04/11 08:02:21 PM: Epoch: 181, Loss: 0.0289101, valid acc: 0.7936253, valid auc: 0.8044167, test acc: 0.8083544, test auc: 0.8135389
04/11 08:02:55 PM: Epoch: 182, Loss: 0.0277267, valid acc: 0.7906231, valid auc: 0.8028253, test acc: 0.8046194, test auc: 0.8119339
04/11 08:03:29 PM: Epoch: 183, Loss: 0.0259699, valid acc: 0.7924738, valid auc: 0.8035838, test acc: 0.8074529, test auc: 0.8123566
04/11 08:04:04 PM: Epoch: 184, Loss: 0.0256968, valid acc: 0.7936665, valid auc: 0.8034840, test acc: 0.8077534, test auc: 0.8127193
04/11 08:04:39 PM: Epoch: 185, Loss: 0.0256941, valid acc: 0.7905408, valid auc: 0.8028555, test acc: 0.8055210, test auc: 0.8119387
04/11 08:05:13 PM: Epoch: 186, Loss: 0.0277905, valid acc: 0.7944067, valid auc: 0.8034814, test acc: 0.8078393, test auc: 0.8126017
04/11 08:05:47 PM: Epoch: 187, Loss: 0.0310181, valid acc: 0.7938721, valid auc: 0.8042839, test acc: 0.8055639, test auc: 0.8124252
04/11 08:06:22 PM: Epoch: 188, Loss: 0.0297407, valid acc: 0.7953938, valid auc: 0.8044102, test acc: 0.8083974, test auc: 0.8139708
04/11 08:06:56 PM: Epoch: 189, Loss: 0.0312144, valid acc: 0.7939132, valid auc: 0.8039533, test acc: 0.8061220, test auc: 0.8130996
04/11 08:07:30 PM: Epoch: 190, Loss: 0.0326325, valid acc: 0.7944479, valid auc: 0.8051557, test acc: 0.8090413, test auc: 0.8137152
04/11 08:08:04 PM: Epoch: 191, Loss: 0.0278013, valid acc: 0.7935020, valid auc: 0.8040912, test acc: 0.8096853, test auc: 0.8131676
04/11 08:08:39 PM: Epoch: 192, Loss: 0.0277818, valid acc: 0.7949414, valid auc: 0.8029610, test acc: 0.8069806, test auc: 0.8121868
04/11 08:09:13 PM: Epoch: 193, Loss: 0.0196186, valid acc: 0.7944479, valid auc: 0.8033947, test acc: 0.8085262, test auc: 0.8130867
04/11 08:09:47 PM: Epoch: 194, Loss: 0.0172013, valid acc: 0.7943656, valid auc: 0.8036854, test acc: 0.8067660, test auc: 0.8128884
04/11 08:10:21 PM: Epoch: 195, Loss: 0.0171233, valid acc: 0.7923915, valid auc: 0.8028511, test acc: 0.8076246, test auc: 0.8125966
04/11 08:10:56 PM: Epoch: 196, Loss: 0.0197792, valid acc: 0.7939132, valid auc: 0.8031618, test acc: 0.8075387, test auc: 0.8125946
04/11 08:11:30 PM: Epoch: 197, Loss: 0.0216990, valid acc: 0.7918980, valid auc: 0.8036124, test acc: 0.8099429, test auc: 0.8116692
04/11 08:12:04 PM: Epoch: 198, Loss: 0.0190368, valid acc: 0.7929673, valid auc: 0.8032018, test acc: 0.8053063, test auc: 0.8118034
04/11 08:12:37 PM: Epoch: 199, Loss: 0.0206422, valid acc: 0.7942422, valid auc: 0.8025663, test acc: 0.8067230, test auc: 0.8123716
04/11 08:13:12 PM: Epoch: 200, Loss: 0.0256461, valid acc: 0.7945301, valid auc: 0.8032365, test acc: 0.8075387, test auc: 0.8127425
04/11 08:13:46 PM: Epoch: 201, Loss: 0.0260355, valid acc: 0.7932552, valid auc: 0.8010652, test acc: 0.8047482, test auc: 0.8109457
04/11 08:14:20 PM: Epoch: 202, Loss: 0.0271678, valid acc: 0.7936665, valid auc: 0.8020984, test acc: 0.8070236, test auc: 0.8115991
04/11 08:14:54 PM: Epoch: 203, Loss: 0.0270239, valid acc: 0.7938721, valid auc: 0.8011754, test acc: 0.8052205, test auc: 0.8121075
04/11 08:15:29 PM: Epoch: 204, Loss: 0.0274615, valid acc: 0.7939543, valid auc: 0.8022652, test acc: 0.8077963, test auc: 0.8114472
04/11 08:16:05 PM: Epoch: 205, Loss: 0.0266696, valid acc: 0.7941600, valid auc: 0.8024923, test acc: 0.8067230, test auc: 0.8110136
